County,PrecinctName,HILLARY CLINTON,DONALD TRUMP,GARY JOHNSON,JILL STEIN,EVAN MCMULLIN,DARRELL CASTLE,TOM HOEFLING,LAURENCE KOTLIKOFF,JAMES ANDERSON,Phillip Seeberg,MARSHALL SCHOENKE,KEVIN MCKEE,JOSEPH MALDONADO,JOANN BREIVOGEL,LAIO MORRIS,DAVID STACK,Matthew Roberts,JONATHAN LEE,BEN HARTNELL,AUTHOR BRUMFIELD,DUFF SMITH,ROY TYREE,CHERUNDA FOX,TIMOTHY MELUCH,Nathan Johnson,JAMES STRUCK,MARK HARPER,DEM WYSINGER,DAVID FORMHALS,JIM BROWN,SHEILA BOLAR,EDWARD LEARNER,JAMES MITCHELL,MARY VANN,ROBERT LANIER,Scott Bradley,SUSANA SANDOVAL,Total
DuPage,Milton 115,193,210,30,3,17,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,453
DuPage,Milton 116,224,205,16,3,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,449
DuPage,Milton 117,310,87,20,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,423
DuPage,Milton 118,267,118,13,10,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,409
DuPage,Milton 119,115,77,8,4,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,206
DuPage,Milton 120,205,97,15,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,324
DuPage,Milton 121,123,66,16,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,210
DuPage,Milton 122,185,183,20,3,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,392
DuPage,Milton 123,216,117,16,7,1,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,358
DuPage,Milton 124,145,141,13,3,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,303
DuPage,Naperville 001,209,208,22,3,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,444
DuPage,Naperville 002,234,165,15,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,416
DuPage,Naperville 003,268,114,31,11,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,429
DuPage,Naperville 004,223,154,13,6,3,0,0,0,,1,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,400
DuPage,Naperville 005,225,134,23,4,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,389
DuPage,Naperville 006,323,213,25,10,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,573
DuPage,Naperville 007,286,225,23,4,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,543
DuPage,Naperville 008,273,187,28,19,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,507
DuPage,Naperville 009,300,239,32,9,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,583
DuPage,Naperville 010,356,286,40,15,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,702
DuPage,Naperville 011,317,224,31,6,4,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,583
DuPage,Naperville 012,225,163,16,7,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,413
DuPage,Naperville 013,296,181,34,5,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,518
DuPage,Naperville 014,255,116,32,10,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,418
DuPage,Naperville 015,292,161,17,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,476
DuPage,Naperville 016,278,218,21,6,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,525
DuPage,Naperville 017,525,298,35,13,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,874
DuPage,Naperville 018,268,172,30,6,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,479
DuPage,Naperville 019,352,219,35,9,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,615
DuPage,Naperville 020,421,195,28,8,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,655
DuPage,Naperville 021,348,154,21,11,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,535
DuPage,Naperville 022,428,250,33,9,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,724
DuPage,Naperville 023,293,156,24,7,1,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,482
DuPage,Naperville 024,338,150,28,13,5,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,535
DuPage,Naperville 025,279,139,29,9,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,458
DuPage,Naperville 026,407,234,48,3,13,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,705
DuPage,Naperville 027,425,137,20,13,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,596
DuPage,Naperville 028,283,221,35,13,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,556
DuPage,Naperville 029,409,250,39,10,2,0,1,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,711
DuPage,Naperville 030,424,223,27,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,679
DuPage,Naperville 031,322,195,19,12,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,551
DuPage,Naperville 032,357,213,42,18,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,632
DuPage,Naperville 033,277,218,26,5,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,528
DuPage,Naperville 034,325,163,18,15,2,1,1,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,525
DuPage,Naperville 035,243,73,21,5,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,343
DuPage,Naperville 036,341,223,40,5,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,613
DuPage,Naperville 037,370,147,15,6,1,2,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,541
DuPage,Naperville 038,266,187,14,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,470
DuPage,Naperville 039,297,145,16,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,459
DuPage,Naperville 040,408,219,35,15,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,678
DuPage,Naperville 041,259,193,27,4,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,488
DuPage,Naperville 042,322,194,18,11,2,0,2,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,549
DuPage,Naperville 043,269,89,19,4,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,384
DuPage,Naperville 044,335,138,20,5,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,500
DuPage,Naperville 045,234,121,28,8,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,391
DuPage,Naperville 046,291,142,28,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,466
DuPage,Naperville 047,306,241,16,6,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,570
DuPage,Naperville 048,315,209,32,7,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,566
DuPage,Naperville 049,175,135,12,1,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,326
DuPage,Naperville 050,434,219,31,6,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,691
DuPage,Naperville 051,315,162,26,11,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,515
DuPage,Naperville 052,228,76,14,7,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,328
DuPage,Naperville 053,420,185,29,9,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,644
DuPage,Naperville 054,485,220,34,11,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,754
DuPage,Naperville 055,274,180,28,12,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,495
DuPage,Naperville 056,413,130,18,11,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,575
DuPage,Naperville 057,386,250,22,9,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,667
DuPage,Naperville 058,236,106,14,3,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,360
DuPage,Naperville 059,474,196,34,11,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,716
DuPage,Naperville 060,511,191,36,15,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,757
DuPage,Naperville 061,253,279,29,3,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,565
DuPage,Naperville 062,282,139,18,8,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,449
DuPage,Naperville 063,246,109,11,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,368
DuPage,Naperville 064,201,138,23,3,3,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,369
DuPage,Naperville 065,387,118,19,13,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,541
DuPage,Naperville 066,203,135,17,5,6,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,366
DuPage,Naperville 067,344,190,32,5,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,576
DuPage,Naperville 068,252,89,32,6,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,380
DuPage,Naperville 069,238,89,15,5,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,350
DuPage,Naperville 070,297,138,17,8,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,460
DuPage,Naperville 071,228,200,22,4,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,456
DuPage,Naperville 072,260,139,9,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,413
DuPage,Naperville 073,328,123,18,8,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,478
DuPage,Naperville 074,355,149,30,11,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,546
DuPage,Naperville 075,413,162,19,15,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,612
DuPage,Naperville 076,279,98,12,11,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,400
DuPage,Naperville 077,182,138,21,7,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,349
DuPage,Naperville 078,279,108,8,9,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,405
DuPage,Naperville 079,374,109,23,13,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,521
DuPage,Naperville 080,190,172,26,4,1,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,394
DuPage,Naperville 081,169,108,18,6,2,0,0,0,,1,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,304
DuPage,Naperville 082,213,126,15,6,7,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,367
DuPage,Naperville 083,305,78,17,7,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,408
DuPage,Naperville 084,213,228,33,3,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,481
DuPage,Naperville 085,216,91,6,5,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,320
DuPage,Naperville 086,231,71,10,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,317
DuPage,Naperville 087,183,104,18,11,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,317
DuPage,Wayne 001,161,278,28,2,3,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,473
DuPage,Wayne 002,243,268,32,5,1,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,550
DuPage,Wayne 003,122,283,11,9,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,425
DuPage,Wayne 004,267,213,26,15,3,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,525
DuPage,Wayne 005,245,214,20,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,484
DuPage,Wayne 006,220,208,20,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,454
DuPage,Wayne 007,206,213,25,3,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,449
DuPage,Wayne 008,147,193,16,7,6,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,369
DuPage,Wayne 009,265,288,27,6,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,589
DuPage,Wayne 010,172,259,18,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,451
DuPage,Wayne 011,212,241,25,4,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,483
DuPage,Wayne 012,173,203,14,9,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,399
DuPage,Wayne 013,288,270,18,10,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,586
DuPage,Wayne 014,250,154,21,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,430
DuPage,Wayne 015,329,164,20,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,520
DuPage,Wayne 016,256,72,10,4,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,342
DuPage,Wayne 017,242,180,25,8,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,458
DuPage,Wayne 018,329,275,30,8,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,645
DuPage,Wayne 019,249,125,27,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,406
DuPage,Wayne 020,245,174,28,6,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,455
DuPage,Wayne 021,255,207,15,8,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,490
DuPage,Wayne 022,224,287,19,4,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,537
DuPage,Wayne 023,286,206,17,2,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,512
DuPage,Wayne 024,177,137,19,4,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,337
DuPage,Wayne 025,219,170,20,5,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,415
DuPage,Wayne 026,200,169,23,2,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,395
DuPage,Wayne 027,241,139,7,4,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,392
DuPage,Wayne 028,190,139,7,5,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,344
DuPage,Wayne 029,272,149,18,5,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,445
DuPage,Wayne 030,270,206,27,10,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,514
DuPage,Wayne 031,209,96,6,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,316
DuPage,Wayne 032,210,234,15,4,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,464
DuPage,Wayne 033,233,191,11,5,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,441
DuPage,Wayne 034,216,135,13,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,366
DuPage,Wayne 035,220,223,19,5,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,469
DuPage,Wayne 036,290,284,18,8,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,602
DuPage,Wayne 037,185,315,23,5,3,2,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,533
DuPage,Wayne 038,226,216,16,4,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,462
DuPage,Wayne 039,271,272,23,7,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,578
DuPage,Wayne 040,213,202,12,9,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,436
DuPage,Wayne 041,455,298,23,8,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,786
DuPage,Wayne 042,242,138,29,11,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,425
DuPage,Wayne 043,229,217,20,4,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,472
DuPage,Wayne 044,182,164,12,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,363
DuPage,Wayne 045,179,119,17,4,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,319
DuPage,Wayne 046,216,197,20,2,0,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,436
DuPage,Wayne 047,220,105,7,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,333
DuPage,Wayne 048,219,347,13,4,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,586
DuPage,Wayne 049,212,252,24,3,7,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,498
DuPage,Wayne 050,258,233,25,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,519
DuPage,Wayne 051,321,232,12,9,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,574
DuPage,Wayne 052,197,184,21,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,405
DuPage,Wayne 053,310,213,18,6,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,548
DuPage,Wayne 054,306,167,28,9,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,510
DuPage,Wayne 055,228,218,20,6,2,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,475
DuPage,Wayne 056,140,248,16,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,407
DuPage,Wayne 057,224,223,25,4,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,478
DuPage,Wayne 058,197,174,24,7,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,403
DuPage,Wayne 059,227,169,18,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,421
DuPage,Wayne 060,172,107,19,2,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,301
DuPage,Wayne 061,350,165,18,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,538
DuPage,Wayne 062,193,78,9,6,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,286
DuPage,Wayne 063,435,171,14,13,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,634
DuPage,Winfield 001,318,158,26,14,2,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,519
DuPage,Winfield 002,289,326,34,23,1,0,0,0,,1,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,674
DuPage,Winfield 003,258,104,32,6,1,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,402
DuPage,Winfield 004,327,262,21,9,6,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,625
DuPage,Winfield 005,238,157,27,6,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,430
DuPage,Winfield 006,215,223,25,5,5,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,473
DuPage,Winfield 007,209,285,38,0,1,1,0,0,,0,0,0,1,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,535
DuPage,Winfield 008,155,209,11,13,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,388
DuPage,Winfield 009,408,95,21,18,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,543
DuPage,Winfield 010,249,255,31,14,10,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,560
DuPage,Winfield 011,263,139,12,10,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,425
DuPage,Winfield 012,328,270,30,13,9,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,650
DuPage,Winfield 013,280,88,8,8,2,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,387
DuPage,Winfield 014,314,307,23,13,1,0,0,1,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,659
DuPage,Winfield 015,277,176,33,6,8,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,500
DuPage,Winfield 016,349,226,23,17,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,615
DuPage,Winfield 017,211,179,27,13,1,1,0,1,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,433
DuPage,Winfield 018,177,202,19,8,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,410
DuPage,Winfield 019,198,286,15,5,12,2,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,518
DuPage,Winfield 020,246,288,40,9,11,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,594
DuPage,Winfield 021,385,373,44,9,8,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,819
DuPage,Winfield 022,248,267,27,16,12,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,570
DuPage,Winfield 023,262,243,23,8,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,537
DuPage,Winfield 024,295,228,22,11,2,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,559
DuPage,Winfield 025,283,127,25,12,4,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,451
DuPage,Winfield 026,171,155,19,5,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,353
DuPage,Winfield 027,381,188,38,13,6,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,626
DuPage,Winfield 028,314,251,36,13,2,1,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,617
DuPage,Winfield 029,259,155,25,19,9,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,467
DuPage,Winfield 030,319,324,38,3,8,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,692
DuPage,Winfield 031,277,154,40,14,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,487
DuPage,Winfield 032,328,42,13,8,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,392
DuPage,Winfield 033,248,209,27,8,2,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,494
DuPage,Winfield 034,239,159,29,13,5,2,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,447
DuPage,Winfield 035,239,188,21,11,3,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,462
DuPage,Winfield 036,260,134,25,9,1,0,0,0,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,429
DuPage,Winfield 037,212,172,24,7,7,0,0,1,,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,423
